Country,Airport,Flight identification,Flight Status,Aircraft Code,Aircraft Name,Aircraft Registration,Aircraft owner (Country),Airline Name,Airline Code,Departure Country,Departure Airport Name,Departure Airport Code,Scheduled Departure,Scheduled Arrival,Estimated Departure,Destination Country,Destination Airport Name,Destination Airport Code
United States,Baltimore Washington International Airport,WN2690,Scheduled,B737,Boeing 767-300F,N703NK,United States,Southwest Airlines,SWA,United States,Albany International Airport,KALB,2024-03-14 20:20:00,2024-03-14 21:40:00,2024-03-14 20:22:00,United States,Nashville International Airport,KBNA
United States,Baltimore Washington International Airport,WN201,Scheduled,B738,Boeing 737 MAX 8,N644NK,United States,Southwest Airlines,SWA,United States,Chicago Midway International Airport,KMDW,2024-03-14 20:00:00,2024-03-14 21:45:00,2024-03-14 20:14:00,United States,Tampa International Airport,KTPA
United States,Baltimore Washington International Airport,WN1608,Estimated 17:30,B738,Boeing 737-7H4,N8897K,United States,Southwest Airlines,SWA,Mexico,Cancun International Airport,MMUN,2024-03-14 18:10:00,2024-03-14 21:45:00,,United States,Orlando International Airport,KMCO
United States,Baltimore Washington International Airport,WN3166,Estimated 17:24,B737,Boeing 737-8H4,N8609A,United States,Southwest Airlines,SWA,United States,Charleston International Airport,KCHS,2024-03-14 20:10:00,2024-03-14 21:45:00,,United States,Albany International Airport,KALB
United States,Baltimore Washington International Airport,OG101,Estimated 17:32,A20N,Boeing 737 MAX 8,N667NK,Iceland,Play,FPY,Iceland,Keflavik International Airport,BIKF,2024-03-14 15:20:00,2024-03-14 21:55:00,,United States,Atlanta Hartsfield-Jackson International Airport,KATL
United States,Baltimore Washington International Airport,WN5583,Scheduled,B737,Boeing 737-7H4,N8559Q,United States,Southwest Airlines,SWA,United States,Windsor Locks Bradley International Airport,KBDL,2024-03-14 20:45:00,2024-03-14 21:55:00,2024-03-14 20:45:00,United States,Buffalo Niagara International Airport,KBUF
United States,Baltimore Washington International Airport,WN3786,Estimated 18:00,B38M,Boeing 737-823,,United States,Southwest Airlines,SWA,United States,Salt Lake City International Airport,KSLC,2024-03-14 18:00:00,2024-03-14 22:05:00,,United States,Dallas Love Field Airport,KDAL
United States,Baltimore Washington International Airport,WN5717,Scheduled,B737,Boeing 737-8H4,N8662F,United States,Southwest Airlines,SWA,United States,West Palm Beach International Airport,KPBI,2024-03-14 20:15:00,2024-03-14 22:40:00,2024-03-14 20:21:00,Iceland,Keflavik International Airport,BIKF
United States,Baltimore Washington International Airport,WN5741,Scheduled,B38M,Boeing 737 MAX 8,N67171,United States,Southwest Airlines,SWA,United States,Rochester International Airport,KROC,2024-03-14 21:30:00,2024-03-14 22:45:00,2024-03-14 21:43:00,United States,Raleigh-Durham International Airport,KRDU
United States,Baltimore Washington International Airport,WN2155,Scheduled,B38M,Boeing 737-7H4,N8578Q,United States,Southwest Airlines,SWA,United States,Portland International Jetport,KPWM,2024-03-14 21:15:00,2024-03-14 22:55:00,2024-03-14 21:34:00,United States,Columbus John Glenn International Airport,KCMH
United States,Baltimore Washington International Airport,WN2420,Scheduled,B737,Boeing 737-8H4,N8619F,United States,Southwest Airlines,SWA,United States,Orlando International Airport,KMCO,2024-03-14 20:40:00,2024-03-14 22:55:00,2024-03-14 20:40:00,United States,Southwest Florida International Airport,KRSW
United States,Baltimore Washington International Airport,WN2649,Scheduled,B738,,N935WN,United States,Southwest Airlines,SWA,United States,Syracuse Hancock International Airport,KSYR,2024-03-14 21:40:00,2024-03-14 23:00:00,2024-03-14 21:44:00,United States,Fort Lauderdale Hollywood International Airport,KFLL
United States,Baltimore Washington International Airport,WN3172,Scheduled,B38M,Mitsubishi CRJ-900LR,N523NK,United States,Southwest Airlines,SWA,United States,Jacksonville International Airport,KJAX,2024-03-14 21:10:00,2024-03-14 23:00:00,2024-03-14 21:10:00,United States,Denver International Airport,KDEN
United States,Baltimore Washington International Airport,WN3146,Scheduled,B38M,Boeing 737-8H4,TF-PPE,United States,Southwest Airlines,SWA,United States,Raleigh-Durham International Airport,KRDU,2024-03-14 21:55:00,2024-03-14 23:05:00,2024-03-14 22:05:00,United States,Boston Logan International Airport,KBOS
United States,Baltimore Washington International Airport,WN5589,Scheduled,B737,Boeing 737 MAX 8,N946WN,United States,Southwest Airlines,SWA,United States,Nashville International Airport,KBNA,2024-03-14 21:25:00,2024-03-14 23:10:00,2024-03-14 21:25:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Baltimore Washington International Airport,WN5573,Scheduled,B737,Boeing 737 MAX 8,N5179A,United States,Southwest Airlines,SWA,United States,Atlanta Hartsfield-Jackson International Airport,KATL,2024-03-14 21:40:00,2024-03-14 23:20:00,2024-03-14 21:58:00,Puerto Rico,San Juan Luis Munoz Marin International Airport,TJSJ
United States,Baltimore Washington International Airport,WN5713,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Norfolk International Airport,KORF,2024-03-14 22:45:00,2024-03-14 23:45:00,2024-03-14 22:45:00,United States,Islip Long Island MacArthur Airport,KISP
United States,Baltimore Washington International Airport,WN3993,Scheduled,B737,Boeing 737-8H4,N848JA,United States,Southwest Airlines,SWA,United States,Manchester Boston Regional Airport,KMHT,2024-03-14 22:15:00,2024-03-14 23:50:00,2024-03-14 22:15:00,United States,Myrtle Beach International Airport,KMYR
United States,Baltimore Washington International Airport,B6327,Scheduled,E190,Airbus A320-232,N8896L,United States,JetBlue Airways,JBU,United States,Boston Logan International Airport,KBOS,2024-03-14 22:00:00,2024-03-14 23:51:00,2024-03-14 22:00:00,United States,Charlotte Douglas International Airport,KCLT
United States,Baltimore Washington International Airport,WN4085,Scheduled,B737,Boeing 737 MAX 8,N8748Q,United States,Southwest Airlines,SWA,United States,Columbus John Glenn International Airport,KCMH,2024-03-14 22:50:00,2024-03-15 00:05:00,2024-03-14 23:00:00,United States,Austin Bergstrom International Airport,KAUS
United States,Baltimore Washington International Airport,WN5766,Scheduled,B738,Boeing 737-8H4,N477WN,United States,Southwest Airlines,SWA,United States,St. Louis Lambert International Airport,KSTL,2024-03-14 22:15:00,2024-03-15 00:10:00,2024-03-14 22:15:00,United States,Kansas City International Airport,KMCI
United States,Baltimore Washington International Airport,WN4279,Scheduled,B738,Boeing 737-7BD,N8913S,United States,Southwest Airlines,SWA,United States,Windsor Locks Bradley International Airport,KBDL,2024-03-14 23:00:00,2024-03-15 00:15:00,2024-03-14 23:05:00,United States,Savannah Hilton Head International Airport,KSAV
United States,Baltimore Washington International Airport,WN5664,Estimated 20:10,B38M,Boeing 737-7H4,N238WN,United States,Southwest Airlines,SWA,United States,Los Angeles International Airport,KLAX,2024-03-14 19:20:00,2024-03-15 00:15:00,,United States,Orlando International Airport,KMCO
United States,Baltimore Washington International Airport,WN378,Scheduled,B38M,Boeing 737-7H4,N469WN,United States,Southwest Airlines,SWA,United States,Chicago O'Hare International Airport,KORD,2024-03-14 22:25:00,2024-03-15 00:20:00,2024-03-14 22:28:00,United States,Dallas Love Field Airport,KDAL
United States,Baltimore Washington International Airport,WN2623,Scheduled,B737,Boeing 737-8H4,N858NN,United States,Southwest Airlines,SWA,United States,Chicago Midway International Airport,KMDW,2024-03-14 22:35:00,2024-03-15 00:20:00,2024-03-14 22:51:00,United States,Jacksonville International Airport,KJAX
United States,Baltimore Washington International Airport,WN2703,Scheduled,B737,Boeing 737-86N,N7734H,United States,Southwest Airlines,SWA,United States,Houston William P. Hobby Airport,KHOU,2024-03-14 21:25:00,2024-03-15 00:20:00,2024-03-14 21:25:00,United States,Houston William P. Hobby Airport,KHOU
United States,Baltimore Washington International Airport,WN1488,Scheduled,B38M,Boeing 737 MAX 8,TF-ICP,United States,Southwest Airlines,SWA,United States,Fort Lauderdale Hollywood International Airport,KFLL,2024-03-14 21:55:00,2024-03-15 00:25:00,2024-03-14 21:55:00,United States,Tampa International Airport,KTPA
United States,Baltimore Washington International Airport,WN4176,Estimated 20:14,B738,Boeing 737-924(ER),N444WN,United States,Southwest Airlines,SWA,United States,San Diego International Airport,KSAN,2024-03-14 19:40:00,2024-03-15 00:25:00,,United States,Louisville International Airport,KSDF
United States,Baltimore Washington International Airport,NK1929,Scheduled,A320,Boeing 737-7H4,N306JB,United States,Spirit Airlines,NKS,United States,Fort Lauderdale Hollywood International Airport,KFLL,2024-03-14 22:00:00,2024-03-15 00:34:00,2024-03-14 22:00:00,United States,Indianapolis International Airport,KIND
United States,Baltimore Washington International Airport,WN812,Scheduled,B38M,,N401WN,United States,Southwest Airlines,SWA,Dominican Republic,Punta Cana International Airport,MDPC,2024-03-14 20:25:00,2024-03-15 00:35:00,2024-03-14 20:25:00,United States,San Antonio International Airport,KSAT
United States,Baltimore Washington International Airport,WN2577,Scheduled,B737,Boeing 737-8H4,N8553W,United States,Southwest Airlines,SWA,United States,Buffalo Niagara International Airport,KBUF,2024-03-14 23:25:00,2024-03-15 00:40:00,2024-03-14 23:44:00,United States,Sarasota Bradenton International Airport,KSRQ
United States,Baltimore Washington International Airport,WN3495,Scheduled,B737,Boeing 737-7BD,N8326F,United States,Southwest Airlines,SWA,United States,Tampa International Airport,KTPA,2024-03-14 22:25:00,2024-03-15 00:40:00,2024-03-14 22:25:00,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Baltimore Washington International Airport,WN3736,Scheduled,B38M,Boeing 737-8H4,N414WN,United States,Southwest Airlines,SWA,United States,Albany International Airport,KALB,2024-03-14 23:40:00,2024-03-15 00:55:00,2024-03-14 23:40:00,United States,Los Angeles International Airport,KLAX
United States,Baltimore Washington International Airport,WN5819,Scheduled,B738,,N8305E,United States,Southwest Airlines,SWA,United States,Charlotte Douglas International Airport,KCLT,2024-03-14 23:25:00,2024-03-15 00:55:00,2024-03-14 23:42:00,United States,Dallas Fort Worth International Airport,KDFW
United States,Baltimore Washington International Airport,WN5585,Scheduled,B737,,N8531Q,United States,Southwest Airlines,SWA,United States,Birmingham Shuttlesworth International Airport,KBHM,2024-03-14 23:05:00,2024-03-15 01:00:00,2024-03-14 23:15:00,United States,Miami International Airport,KMIA
United States,Baltimore Washington International Airport,WN5745,Scheduled,B737,Airbus A320-251N,N8853Q,United States,Southwest Airlines,SWA,United States,Southwest Florida International Airport,KRSW,2024-03-14 22:30:00,2024-03-15 01:00:00,2024-03-14 22:33:00,United States,New Orleans Louis Armstrong International Airport,KMSY
United States,Baltimore Washington International Airport,WN5786,Scheduled,B737,Boeing 737-8D6,N659DL,United States,Southwest Airlines,SWA,United States,Charleston International Airport,KCHS,2024-03-14 23:35:00,2024-03-15 01:05:00,2024-03-14 23:38:00,United States,Chicago Midway International Airport,KMDW
United States,Baltimore Washington International Airport,WN2727,Scheduled,B738,,N7888A,United States,Southwest Airlines,SWA,United States,Miami International Airport,KMIA,2024-03-14 22:35:00,2024-03-15 01:10:00,2024-03-14 22:56:23,United States,Southwest Florida International Airport,KRSW
United States,Baltimore Washington International Airport,WN4121,Scheduled,B737,,N626NK,United States,Southwest Airlines,SWA,United States,Milwaukee General Mitchell International Airport,KMKE,2024-03-14 23:35:00,2024-03-15 01:20:00,2024-03-14 23:37:00,United States,St. Louis Lambert International Airport,KSTL
United States,Baltimore Washington International Airport,WN1399,Scheduled,B738,,N917WN,United States,Southwest Airlines,SWA,United States,Minneapolis Saint Paul International Airport,KMSP,2024-03-14 23:05:00,2024-03-15 01:25:00,2024-03-14 23:05:00,United States,Orlando International Airport,KMCO
United States,Baltimore Washington International Airport,WN2182,Scheduled,B737,,N219WN,United States,Southwest Airlines,SWA,Puerto Rico,San Juan Luis Munoz Marin International Airport,TJSJ,2024-03-14 21:10:00,2024-03-15 01:25:00,2024-03-14 21:26:02,United States,Atlanta Hartsfield-Jackson International Airport,KATL
United States,Baltimore Washington International Airport,WN2656,Scheduled,B738,,,United States,Southwest Airlines,SWA,United States,Orlando International Airport,KMCO,2024-03-14 23:15:00,2024-03-15 01:25:00,2024-03-14 23:15:00,United States,Manchester Boston Regional Airport,KMHT
United States,Baltimore Washington International Airport,WN790,Scheduled,B738,,N8908Q,United States,Southwest Airlines,SWA,United States,Louisville International Airport,KSDF,2024-03-15 00:00:00,2024-03-15 01:30:00,2024-03-15 00:12:00,United States,Windsor Locks Bradley International Airport,KBDL
United States,Bangor International Airport,G4486,Estimated 17:05,A320,,,United States,Allegiant Air,AAY,United States,Fort Lauderdale Hollywood International Airport,KFLL,2024-03-14 17:42:00,2024-03-14 21:12:00,,United States,Fort Lauderdale Hollywood International Airport,KFLL
United States,Belleville MidAmerica St. Louis Airport,G42825,Scheduled,A319,,,United States,Allegiant Air,AAY,United States,Orlando Sanford International Airport,KSFB,2024-03-14 22:19:00,2024-03-15 00:42:00,2024-03-14 22:19:00,United States,Orlando Sanford International Airport,KSFB
United States,Belleville MidAmerica St. Louis Airport,G42980,Scheduled,A320,Airbus A320-251N,,United States,Allegiant Air,AAY,United States,Sarasota Bradenton International Airport,KSRQ,2024-03-15 12:01:00,2024-03-15 14:32:00,2024-03-15 12:11:00,United States,Sarasota Bradenton International Airport,KSRQ
United States,Belleville MidAmerica St. Louis Airport,G48,Scheduled,A319,Boeing 737-8EH,,United States,Allegiant Air,AAY,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 14:15:00,2024-03-15 17:24:00,2024-03-15 14:26:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Belleville MidAmerica St. Louis Airport,G43067,Scheduled,A319,Boeing 737 MAX 8,,United States,Allegiant Air,AAY,United States,Destin Fort Walton Beach International Airport,KVPS,2024-03-15 17:31:00,2024-03-15 19:22:00,2024-03-15 17:41:00,United States,Destin Fort Walton Beach International Airport,KVPS
United States,Bellingham International Airport,G4291,Estimated 13:59,A319,Airbus A320-214,,United States,Allegiant Air,AAY,United States,Phoenix Mesa Gateway Airport,KIWA,2024-03-14 18:22:00,2024-03-14 21:36:00,,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Bellingham International Airport,WN5316,Estimated 14:54,B38M,Airbus A320-251N,,United States,Southwest Airlines,SWA,United States,Oakland International Airport,KOAK,2024-03-14 20:05:00,2024-03-14 22:15:00,,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Bellingham International Airport,G4283,Scheduled,A319,Embraer E195-E2,,United States,Allegiant Air,AAY,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 02:03:00,2024-03-15 04:53:00,2024-03-15 02:03:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Bellingham International Airport,WN5316,Scheduled,B38M,ATR 72-600,C-GPCE,United States,Southwest Airlines,SWA,United States,Oakland International Airport,KOAK,2024-03-15 20:05:00,2024-03-15 22:15:00,2024-03-15 20:13:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Bentonville Northwest Arkansas National Airport,G4760,Scheduled,A320,Embraer E175LR,,United States,Allegiant Air,AAY,United States,Phoenix Mesa Gateway Airport,KIWA,2024-03-14 22:54:00,2024-03-15 01:16:00,2024-03-14 22:54:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Birmingham Shuttlesworth International Airport,WN5304,Estimated 16:07,B738,Embraer E175LR,G-CMJM,United States,Southwest Airlines,SWA,United States,Dallas Love Field Airport,KDAL,2024-03-14 19:30:00,2024-03-14 21:05:00,,United States,Dallas Love Field Airport,KDAL
United States,Birmingham Shuttlesworth International Airport,WN5306,Scheduled,B737,,N103DE,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 01:35:00,2024-03-15 04:00:00,2024-03-15 01:49:00,United States,Denver International Airport,KDEN
United States,Birmingham Shuttlesworth International Airport,WN5309,Scheduled,B38M,Boeing 737-9GP(ER),,United States,Southwest Airlines,SWA,United States,Orlando International Airport,KMCO,2024-03-15 11:10:00,2024-03-15 12:50:00,2024-03-15 11:21:00,United States,Dallas Love Field Airport,KDAL
United States,Birmingham Shuttlesworth International Airport,WN5304,Scheduled,B738,,N939DZ,United States,Southwest Airlines,SWA,United States,Dallas Love Field Airport,KDAL,2024-03-15 19:30:00,2024-03-15 21:05:00,2024-03-15 19:39:00,United States,Baltimore Washington International Airport,KBWI
United States,Bloomington Central Illinois Regional Airport,G41229,Scheduled,A320,Mitsubishi CRJ-900LR,,United States,Allegiant Air,AAY,United States,Orlando Sanford International Airport,KSFB,2024-03-14 22:02:00,2024-03-15 00:34:00,2024-03-14 22:02:00,United States,Orlando Sanford International Airport,KSFB
United States,Blountville Tri-Cities Regional Airport,G42924,Scheduled,A319,,ZS-TCE,United States,Allegiant Air,AAY,United States,Orlando Sanford International Airport,KSFB,2024-03-14 23:34:00,2024-03-15 01:13:00,2024-03-14 23:34:00,United States,Orlando Sanford International Airport,KSFB
